step,m,time
2,32,38
2,32,26
2,32,26
2,32,26
2,32,26
2,32,27
2,32,27
2,32,29
2,32,28
2,32,29
2,32,36
2,32,27
2,32,26
2,32,27
2,32,27
2,32,27
2,32,27
2,32,27
2,32,27
2,32,23
2,32,34
2,32,25
2,32,27
2,32,27
2,32,31
2,32,25
2,32,28
2,32,27
2,32,25
2,32,25
2,32,33
2,32,26
2,32,27
2,32,26
2,32,25
2,32,27
2,32,27
2,32,26
2,32,26
2,32,24
2,32,26
2,32,26
2,32,26
2,32,26
2,32,27
2,32,26
2,32,26
2,32,28
2,32,25
2,32,26
2,32,23
2,32,24
2,32,27
2,32,27
2,32,27
2,32,27
2,32,26
2,32,23
2,32,26
2,32,25
2,32,46
2,32,25
2,32,26
2,32,25
2,32,28
2,32,28
2,32,29
2,32,23
2,32,25
2,32,27
2,32,26
2,32,27
2,32,26
2,32,25
2,32,26
2,32,28
2,32,26
2,32,24
2,32,24
2,32,23
2,32,26
2,32,27
2,32,27
2,32,26
2,64,29
2,64,29
2,64,30
2,64,30
2,64,29
2,64,28
2,64,29
2,64,29
2,64,37
2,64,32
2,64,31
2,64,29
2,64,65
2,64,38
2,64,34
2,64,34
2,64,34
2,64,29
2,64,28
2,64,30
2,64,29
2,64,30
2,64,29
2,64,29
2,64,31
2,64,30
2,64,30
2,64,31
2,64,29
2,64,29
2,64,29
2,64,29
2,64,29
2,64,28
2,64,29
2,64,31
2,64,30
2,64,38
2,64,33
2,64,33
2,64,39
2,64,31
2,64,33
2,64,30
2,64,30
2,64,31
2,64,31
2,64,28
2,64,33
2,64,31
2,64,30
2,64,30
2,64,30
2,64,41
2,64,30
2,64,59
2,64,30
2,64,30
2,64,31
2,64,33
2,64,29
2,64,29
2,64,31
2,64,30
2,64,34
2,64,30
2,64,29
2,64,30
2,64,29
2,64,32
2,64,29
2,64,30
2,64,31
2,64,28
2,64,28
2,64,29
2,64,29
2,64,42
2,64,31
2,64,33
2,64,31
2,64,31
2,64,33
2,64,30
2,64,29
2,64,32
2,64,31
2,64,31
2,64,29
2,64,31
2,64,29
2,64,31
2,64,28
2,64,29
2,64,30
2,64,30
2,64,30
2,64,36
2,64,28
2,64,31
2,128,39
2,128,42
2,128,35
2,128,35
2,128,38
2,128,35
2,128,37
2,128,35
2,128,35
2,128,36
2,128,46
2,128,39
2,128,36
2,128,36
2,128,34
2,128,37
2,128,38
2,128,36
2,128,37
2,128,35
2,128,36
2,128,36
2,128,35
2,128,53
2,128,35
2,128,36
2,128,37
2,128,36
2,128,37
2,128,37
2,128,54
2,128,36
2,128,36
2,128,35
2,128,53
2,128,36
2,128,35
2,128,56
2,128,38
2,128,40
2,128,40
2,128,41
2,128,36
2,128,36
2,128,35
2,128,35
2,128,38
2,128,37
2,128,36
